day,month,year,hour,minute,temp
17,3,2018,5,35,19.93
17,3,2018,5,36,19.8333333333
17,3,2018,5,37,19.8409090909
17,3,2018,5,38,20.146
17,3,2018,5,39,20.168
17,3,2018,5,40,20.0518181818
17,3,2018,5,41,20.215
17,3,2018,5,42,19.8825
17,3,2018,5,43,20.1033333333
17,3,2018,5,44,19.8910714286
17,3,2018,5,45,20.1928571429
17,3,2018,5,47,20.0557142857
17,3,2018,5,48,20.1666666667
17,3,2018,5,49,20.19
17,3,2018,5,50,20.05
17,3,2018,5,51,19.85
17,3,2018,5,52,20.2985714286
17,3,2018,5,53,20.344
17,3,2018,5,54,20.105
17,3,2018,5,55,20.4066666667
17,3,2018,5,56,20.085
17,3,2018,5,57,20.306
17,3,2018,5,58,19.8960714286
17,3,2018,5,59,20.2428571429
17,3,2018,6,0,20.2809090909
17,3,2018,6,1,20.0771428571
17,3,2018,6,2,20.362
17,3,2018,6,3,19.9862962963
17,3,2018,6,4,20.284
17,3,2018,6,5,20.368
17,3,2018,6,6,19.9644
17,3,2018,6,7,20.26
17,3,2018,6,8,20.3275
17,3,2018,6,9,19.9908333333
17,3,2018,6,10,19.8425
17,3,2018,6,11,20.1
17,3,2018,6,12,20.12
17,3,2018,6,13,20.3545454545
17,3,2018,6,14,20.564
17,3,2018,6,15,20.3533333333
17,3,2018,6,16,20.0877777778
17,3,2018,6,17,20.13375
17,3,2018,6,18,20.1963043478
17,3,2018,6,19,20.2195555556
17,3,2018,6,20,20.2282222222
17,3,2018,6,21,20.2377777778
17,3,2018,6,22,20.2455555556
17,3,2018,6,23,20.2542222222
17,3,2018,6,24,20.2489130435
17,3,2018,6,25,20.2457446809
17,3,2018,6,26,20.2673913043
17,3,2018,6,27,20.294
17,3,2018,6,28,20.28725
17,3,2018,6,29,20.1883333333
17,3,2018,6,30,20.19
17,3,2018,6,31,20.2774193548
17,3,2018,6,32,20.2644117647
17,3,2018,6,33,20.4876923077
17,3,2018,6,34,20.57
17,3,2018,6,35,20.3263888889
17,3,2018,6,36,20.5666666667
17,3,2018,6,37,20.3138709677
17,3,2018,6,38,20.5792857143
17,3,2018,6,39,20.5381818182
17,3,2018,6,40,20.3093939394
17,3,2018,6,41,20.394
17,3,2018,6,42,20.1877272727
17,3,2018,6,43,20.4864705882
17,3,2018,6,44,20.3867741935
17,3,2018,6,45,20.4673333333
17,3,2018,6,46,20.4455555556
17,3,2018,6,47,20.4555882353
17,3,2018,6,48,20.4527272727
17,3,2018,6,49,20.4875757576
17,3,2018,6,50,20.57
17,3,2018,6,51,20.4564516129
17,3,2018,6,52,20.6438461538
17,3,2018,6,53,20.4225
17,3,2018,6,54,20.4605555556
17,3,2018,6,55,20.5966666667
17,3,2018,6,56,20.7033333333
17,3,2018,6,57,20.55375
17,3,2018,6,58,20.659375
17,3,2018,6,59,20.7514285714
17,3,2018,7,0,20.5375
17,3,2018,7,1,20.8264285714
17,3,2018,7,2,20.7233333333
17,3,2018,7,3,20.735
17,3,2018,7,4,20.726
17,3,2018,7,5,20.7157692308
17,3,2018,7,6,20.572
17,3,2018,7,7,21.0085714286
17,3,2018,7,8,20.6145454545
17,3,2018,7,9,20.711
17,3,2018,7,10,20.7542857143
17,3,2018,7,11,20.83
17,3,2018,7,12,20.781875
17,3,2018,7,13,20.9416666667
17,3,2018,7,14,20.9507692308
17,3,2018,7,15,20.782
17,3,2018,7,16,20.97
17,3,2018,7,17,20.8385714286
17,3,2018,7,18,20.542
17,3,2018,7,19,20.77375
17,3,2018,7,20,20.7914285714
17,3,2018,7,21,20.6620833333
17,3,2018,7,22,20.6853333333
17,3,2018,7,23,20.9775
17,3,2018,7,24,20.7408333333
17,3,2018,7,25,20.9425
17,3,2018,7,26,21.071
17,3,2018,7,27,20.745483871
17,3,2018,7,28,20.9990909091
17,3,2018,7,29,21.0975
17,3,2018,7,30,21.0388888889
17,3,2018,7,31,20.9844444444
17,3,2018,7,32,20.86
17,3,2018,7,33,21.0508333333
17,3,2018,7,34,20.882
17,3,2018,7,35,20.92
17,3,2018,7,36,21.1183333333
17,3,2018,7,37,21.1554545455
17,3,2018,7,38,21.025
17,3,2018,7,39,21.0716666667
17,3,2018,7,40,20.9
17,3,2018,7,41,21.02
17,3,2018,7,42,20.8483333333
17,3,2018,7,43,20.8479166667
17,3,2018,7,44,20.8948484848
17,3,2018,7,45,21.0544444444
17,3,2018,7,46,21.055
17,3,2018,7,47,21.08125
17,3,2018,7,48,20.9739130435
17,3,2018,7,49,21.1111111111
17,3,2018,7,50,20.9956666667
17,3,2018,7,51,21.054375
17,3,2018,7,52,21.0254545455
17,3,2018,7,53,21.078
17,3,2018,7,54,21.235
17,3,2018,7,55,21.0165517241
17,3,2018,7,56,21.2492307692
17,3,2018,7,57,21.0096875
17,3,2018,7,58,21.0157142857
17,3,2018,7,59,21.1857894737
17,3,2018,8,0,21.111
17,3,2018,8,1,21.3407692308
17,3,2018,8,2,21.1046666667
17,3,2018,8,3,21.1242857143
17,3,2018,8,4,21.338125
17,3,2018,8,5,21.0927272727
17,3,2018,8,6,21.15
17,3,2018,8,7,21.0786666667
17,3,2018,8,8,21.348
17,3,2018,8,9,21.224375
17,3,2018,8,10,21.215
17,3,2018,8,11,21.3
17,3,2018,8,12,21.3854545455
17,3,2018,8,13,21.243
17,3,2018,8,14,21.1107142857
17,3,2018,8,15,21.1873333333
17,3,2018,8,16,21.2708333333
17,3,2018,8,17,21.2314285714
17,3,2018,8,18,21.095625
17,3,2018,8,19,21.3907692308
17,3,2018,8,20,21.47
17,3,2018,8,21,21.2723076923
17,3,2018,8,22,21.3576190476
17,3,2018,8,23,21.2018181818
17,3,2018,8,24,21.2223809524
17,3,2018,8,25,21.3927272727
17,3,2018,8,26,21.452
17,3,2018,8,27,21.3133333333
17,3,2018,8,28,21.3483333333
17,3,2018,8,29,21.2478947368
17,3,2018,8,30,21.4055172414
17,3,2018,8,31,21.369
17,3,2018,8,32,21.2417241379
17,3,2018,8,33,21.356
17,3,2018,8,34,21.42
17,3,2018,8,35,21.4029411765
17,3,2018,8,36,21.53
17,3,2018,8,37,21.3416666667
17,3,2018,8,38,21.4794285714
17,3,2018,8,39,21.555
17,3,2018,8,40,21.4666666667
17,3,2018,8,41,21.5059375
17,3,2018,8,42,21.4853846154
17,3,2018,8,43,21.4635
17,3,2018,8,44,21.4646153846
17,3,2018,8,45,21.4345454545
17,3,2018,8,46,21.5388235294
17,3,2018,8,47,21.3938461538
17,3,2018,8,48,21.7011764706
17,3,2018,8,49,21.6016666667
17,3,2018,8,50,21.6571428571
17,3,2018,8,51,21.5965384615
17,3,2018,8,52,21.5258823529
17,3,2018,8,53,21.65
17,3,2018,8,54,21.66375
17,3,2018,8,55,21.6262962963
17,3,2018,8,56,21.6952
17,3,2018,8,57,21.5692307692
17,3,2018,8,58,21.7328
17,3,2018,8,59,21.5484615385
17,3,2018,9,0,21.609375
17,3,2018,9,1,21.838125
17,3,2018,9,2,21.7296666667
17,3,2018,9,3,21.6323076923
17,3,2018,9,4,21.7407142857
17,3,2018,9,5,21.7265384615
17,3,2018,9,6,21.7776923077
17,3,2018,9,7,21.8354545455
17,3,2018,9,8,21.67
17,3,2018,9,9,21.8229411765
17,3,2018,9,10,21.7885714286
17,3,2018,9,11,21.6792857143
17,3,2018,9,12,21.7975
17,3,2018,9,13,21.95625
17,3,2018,9,14,21.8425
17,3,2018,9,15,21.8203448276
17,3,2018,9,16,21.9015
17,3,2018,9,17,21.8485714286
17,3,2018,9,18,21.8205882353
17,3,2018,9,19,22.0313333333
17,3,2018,9,20,21.9415
17,3,2018,9,21,21.9637931034
17,3,2018,9,22,21.9938461538
17,3,2018,9,23,21.97
17,3,2018,9,24,21.8894117647
17,3,2018,9,25,21.922
17,3,2018,9,26,21.9325
17,3,2018,9,27,21.9289473684
17,3,2018,9,28,22.0342857143
17,3,2018,9,29,21.9875
17,3,2018,9,30,21.9404
17,3,2018,9,31,21.9008
17,3,2018,9,32,22
17,3,2018,9,33,22.0641666667
17,3,2018,9,34,21.9233333333
17,3,2018,9,35,21.9
17,3,2018,9,36,21.9742857143
17,3,2018,9,37,22.1517647059
17,3,2018,9,38,22.0393939394
17,3,2018,9,39,22.0371428571
17,3,2018,9,40,22.0185185185
17,3,2018,9,41,22.0611111111
17,3,2018,9,42,22.0552380952
17,3,2018,9,43,22.0015789474
17,3,2018,9,44,22.1125
17,3,2018,9,45,22.11875
17,3,2018,9,46,22.1295833333
17,3,2018,9,47,22.0848148148
17,3,2018,9,48,22.08
17,3,2018,9,49,22.0568
17,3,2018,9,50,22.1413333333
17,3,2018,9,51,22.073125
17,3,2018,9,52,22.1536842105
17,3,2018,9,53,22.015
17,3,2018,9,54,22.12
17,3,2018,9,55,22.019
17,3,2018,9,56,21.97
17,3,2018,9,57,22.18
17,3,2018,9,58,22.156
17,3,2018,9,59,22.2764
17,3,2018,10,0,22.1204761905
17,3,2018,10,1,22.3
17,3,2018,10,2,22.3066666667
17,3,2018,10,3,22.2607142857
17,3,2018,10,4,22.2946153846
17,3,2018,10,5,22.18375
17,3,2018,10,6,22.3377419355
17,3,2018,10,7,22.2884
17,3,2018,10,8,22.415
17,3,2018,10,9,22.2790909091
17,3,2018,10,10,22.3253333333
17,3,2018,10,11,22.2972727273
17,3,2018,10,12,22.341
17,3,2018,10,13,22.34
17,3,2018,10,14,22.4204761905
17,3,2018,10,15,22.22
17,3,2018,10,16,22.4847058824
17,3,2018,10,17,22.4368
17,3,2018,10,18,22.41375
17,3,2018,10,19,22.5265517241
17,3,2018,10,20,22.356
17,3,2018,10,21,22.4756
17,3,2018,10,22,22.4717073171
17,3,2018,10,23,22.5097777778
17,3,2018,10,24,22.4919148936
17,3,2018,10,25,22.5143478261
17,3,2018,10,26,22.4795
17,3,2018,10,27,22.532173913
17,3,2018,10,28,22.582
17,3,2018,10,29,22.5384782609
17,3,2018,10,30,22.5765217391
17,3,2018,10,31,22.5839130435
17,3,2018,10,32,22.6143181818
17,3,2018,10,33,22.5908333333
17,3,2018,10,34,22.6082608696
17,3,2018,10,35,22.6241304348
17,3,2018,10,36,22.6330434783
17,3,2018,10,37,22.6813513514
17,3,2018,10,38,22.6506818182
17,3,2018,10,39,22.6470731707
17,3,2018,10,40,22.68
17,3,2018,10,41,22.6917777778
17,3,2018,10,42,22.6702631579
17,3,2018,10,43,22.716875
17,3,2018,10,44,22.7171111111
17,3,2018,10,45,22.672244898
17,3,2018,10,46,22.6895454545
17,3,2018,10,47,22.7433333333
17,3,2018,10,48,22.7265116279
17,3,2018,10,49,22.7377272727
17,3,2018,10,50,22.7513333333
17,3,2018,10,51,22.7389130435
17,3,2018,10,52,22.7775
17,3,2018,10,53,22.7542222222
17,3,2018,10,54,22.7969047619
17,3,2018,10,55,22.7752173913
17,3,2018,10,56,22.79
17,3,2018,10,57,22.7731914894
17,3,2018,10,58,22.7885106383
17,3,2018,10,59,22.8246875
17,3,2018,11,0,22.83
17,3,2018,11,1,22.837804878
17,3,2018,11,2,22.8778571429
17,3,2018,11,3,22.8204878049
17,3,2018,11,4,22.8519512195
17,3,2018,11,5,22.881627907
17,3,2018,11,6,22.8380434783
17,3,2018,11,7,22.9146341463
17,3,2018,11,8,22.8709090909
17,3,2018,11,9,22.8893181818
17,3,2018,11,10,22.8465217391
17,3,2018,11,11,22.8715909091
17,3,2018,11,12,22.8868181818
17,3,2018,11,13,22.9057777778
17,3,2018,11,14,22.8966666667
17,3,2018,11,15,22.9037777778
17,3,2018,11,16,22.9181395349
17,3,2018,11,17,22.9269767442
17,3,2018,11,18,22.8878571429
17,3,2018,11,19,22.9019148936
17,3,2018,11,20,22.9353333333
17,3,2018,11,21,22.9282608696
17,3,2018,11,22,22.9231914894
17,3,2018,11,23,22.9631818182
17,3,2018,11,24,22.9597826087
17,3,2018,11,25,22.9753333333
17,3,2018,11,26,22.9775
17,3,2018,11,27,22.9977777778
17,3,2018,11,28,22.9955555556
17,3,2018,11,29,23.0145454545
17,3,2018,11,30,22.9854166667
17,3,2018,11,31,22.9914893617
17,3,2018,11,32,23.0091489362
17,3,2018,11,33,23.0131111111
17,3,2018,11,34,23.0526190476
17,3,2018,11,35,23.0043902439
17,3,2018,11,36,23.0847727273
17,3,2018,11,37,23.0354166667
17,3,2018,11,38,23.0797826087
17,3,2018,11,39,23.0788636364
17,3,2018,11,40,23.1052272727
17,3,2018,11,41,23.1157777778
17,3,2018,11,42,23.096875
17,3,2018,11,43,23.1497727273
17,3,2018,11,44,23.1302222222
17,3,2018,11,45,23.1531818182
17,3,2018,11,46,23.1817948718
17,3,2018,11,47,23.2037777778
17,3,2018,11,48,23.2088636364
17,3,2018,11,49,23.2052272727
17,3,2018,11,50,23.188
17,3,2018,11,51,23.2276086957
17,3,2018,11,52,23.2110869565
17,3,2018,11,53,23.2518181818
17,3,2018,11,54,23.2588636364
17,3,2018,11,55,23.2422222222
17,3,2018,11,56,23.2811111111
17,3,2018,11,57,23.2593478261
17,3,2018,11,58,23.2717777778
17,3,2018,11,59,23.3368888889
17,3,2018,12,0,23.2695454545
17,3,2018,12,1,23.2958695652
17,3,2018,12,2,23.3147826087
17,3,2018,12,3,23.3411627907
17,3,2018,12,4,23.3551162791
17,3,2018,12,5,23.3391111111
17,3,2018,12,6,23.3295555556
17,3,2018,12,7,23.347826087
17,3,2018,12,8,23.3391111111
17,3,2018,12,9,23.3637209302
17,3,2018,12,10,23.3591304348
17,3,2018,12,11,23.38
17,3,2018,12,12,23.3886956522
17,3,2018,12,13,23.3954347826
17,3,2018,12,14,23.4062222222
17,3,2018,12,15,23.399787234
17,3,2018,12,16,23.4136956522
17,3,2018,12,17,23.4331111111
17,3,2018,12,18,23.4145238095
17,3,2018,12,19,23.4495833333
17,3,2018,12,20,23.4423913043
17,3,2018,12,21,23.4556521739
17,3,2018,12,22,23.4597826087
17,3,2018,12,23,23.4720454545
17,3,2018,12,24,23.4811627907
17,3,2018,12,25,23.4566666667
17,3,2018,12,26,23.4783333333
17,3,2018,12,27,23.5033333333
17,3,2018,12,28,23.5157142857
17,3,2018,12,29,23.5346808511
17,3,2018,12,30,23.5315217391
17,3,2018,12,31,23.5586363636
17,3,2018,12,32,23.5263333333
17,3,2018,12,33,23.6011363636
17,3,2018,12,34,23.5756818182
17,3,2018,12,35,23.5975
17,3,2018,12,36,23.5843478261
17,3,2018,12,37,23.5786956522
17,3,2018,12,38,23.6115384615
17,3,2018,12,39,23.6323809524
17,3,2018,12,40,23.6204347826
17,3,2018,12,41,23.5827906977
17,3,2018,12,42,23.610625
17,3,2018,12,43,23.652
17,3,2018,12,44,23.6263829787
17,3,2018,12,45,23.6342553191
17,3,2018,12,46,23.6584782609
17,3,2018,12,47,23.6576086957
17,3,2018,12,48,23.6635555556
17,3,2018,12,49,23.6617021277
17,3,2018,12,50,23.6523913043
17,3,2018,12,51,23.6889130435
17,3,2018,12,52,23.6593617021
17,3,2018,12,53,23.6847727273
17,3,2018,12,54,23.6754347826
17,3,2018,12,55,23.6904444444
17,3,2018,12,56,23.6810869565
17,3,2018,12,57,23.7093181818
17,3,2018,12,58,23.6863829787
17,3,2018,12,59,23.6997826087
17,3,2018,13,0,23.7158139535
17,3,2018,13,1,23.7269767442
17,3,2018,13,2,23.7320930233
17,3,2018,13,3,23.6946808511
17,3,2018,13,4,23.6919148936
17,3,2018,13,5,23.7275
17,3,2018,13,6,23.752173913
17,3,2018,13,7,23.7330434783
17,3,2018,13,8,23.748
17,3,2018,13,9,23.7229787234
17,3,2018,13,10,23.7597777778
17,3,2018,13,11,23.7319148936
17,3,2018,13,12,23.7517391304
17,3,2018,13,13,23.7563043478
17,3,2018,13,14,23.755
17,3,2018,13,15,23.7144186047
17,3,2018,13,16,23.762826087
17,3,2018,13,17,23.7667391304
17,3,2018,13,18,23.7702173913
17,3,2018,13,19,23.762826087
17,3,2018,13,20,23.767173913
17,3,2018,13,21,23.8008888889
17,3,2018,13,22,23.7717391304
17,3,2018,13,23,23.7591111111
17,3,2018,13,24,23.7995348837
17,3,2018,13,25,23.8023255814
17,3,2018,13,26,23.7669565217
17,3,2018,13,27,23.7853333333
17,3,2018,13,28,23.786
17,3,2018,13,29,23.7677272727
17,3,2018,13,30,23.7543181818
17,3,2018,13,31,23.7423255814
17,3,2018,13,32,23.792173913
17,3,2018,13,33,23.7891111111
17,3,2018,13,34,23.7834042553
17,3,2018,13,35,23.7942553191
17,3,2018,13,36,23.8015217391
17,3,2018,13,37,23.8041304348
17,3,2018,13,38,23.8047826087
17,3,2018,13,39,23.8065217391
17,3,2018,13,40,23.7627906977
17,3,2018,13,41,23.7944444444
17,3,2018,13,42,23.8032608696
17,3,2018,13,43,23.8186666667
17,3,2018,13,44,23.7984444444
17,3,2018,13,45,23.785
17,3,2018,13,46,23.8010869565
17,3,2018,13,47,23.7886956522
17,3,2018,13,48,23.8026086957
17,3,2018,13,49,23.8002272727
17,3,2018,13,50,23.797826087
17,3,2018,13,51,23.7952173913
17,3,2018,13,52,23.7831914894
17,3,2018,13,53,23.7455555556
17,3,2018,13,54,23.798
17,3,2018,13,55,23.7928888889
17,3,2018,13,56,23.7841304348
17,3,2018,13,57,23.78
17,3,2018,13,58,23.782826087
17,3,2018,13,59,23.777173913
17,3,2018,14,0,23.7945454545
17,3,2018,14,1,23.7906666667
17,3,2018,14,2,23.7665957447
17,3,2018,14,3,23.7742553191
17,3,2018,14,4,23.7538297872
17,3,2018,14,5,23.782826087
17,3,2018,14,6,23.7790909091
17,3,2018,14,7,23.7795652174
17,3,2018,14,8,23.7795652174
17,3,2018,14,9,23.7719565217
17,3,2018,14,10,23.7891111111
17,3,2018,14,11,23.7455102041
17,3,2018,14,12,23.7695652174
17,3,2018,14,13,23.7952272727
17,3,2018,14,14,23.7510638298
17,3,2018,14,15,23.7722222222
17,3,2018,14,16,23.766
17,3,2018,14,17,23.7565957447
17,3,2018,14,18,23.7461702128
17,3,2018,14,19,23.7593333333
17,3,2018,14,20,23.7939130435
17,3,2018,14,21,23.7586363636
17,3,2018,14,22,23.7645454545
17,3,2018,14,23,23.7326086957
17,3,2018,14,24,23.7473333333
17,3,2018,14,25,23.7297619048
17,3,2018,14,26,23.7413333333
17,3,2018,14,27,23.7370454545
17,3,2018,14,28,23.7326666667
17,3,2018,14,29,23.7206521739
17,3,2018,14,30,23.73
17,3,2018,14,31,23.7271111111
17,3,2018,14,32,23.7195348837
17,3,2018,14,33,23.7318181818
17,3,2018,14,34,23.7365909091
17,3,2018,14,35,23.7213043478
17,3,2018,14,36,23.7240909091
17,3,2018,14,37,23.7213043478
17,3,2018,14,38,23.7215217391
17,3,2018,14,39,23.6965116279
17,3,2018,14,40,23.7235555556
17,3,2018,14,41,23.7381818182
17,3,2018,14,42,23.695625
17,3,2018,14,43,23.7191111111
17,3,2018,14,44,23.7181395349
17,3,2018,14,45,23.7134883721
17,3,2018,14,46,23.7006521739
17,3,2018,14,47,23.7002173913
17,3,2018,14,48,23.6917391304
17,3,2018,14,49,23.6891304348
17,3,2018,14,50,23.7004444444
17,3,2018,14,51,23.6309090909
17,3,2018,14,52,23.6819565217
17,3,2018,14,53,23.6834782609
17,3,2018,14,54,23.6292682927
17,3,2018,14,55,23.6463636364
17,3,2018,14,56,23.6686956522
17,3,2018,14,57,23.6634042553
17,3,2018,14,58,23.6626086957
17,3,2018,14,59,23.682
17,3,2018,15,0,23.6459183673
17,3,2018,15,1,23.6626666667
17,3,2018,15,2,23.6584782609
17,3,2018,15,3,23.6545652174
17,3,2018,15,4,23.6465217391
17,3,2018,15,5,23.6467391304
17,3,2018,15,6,23.644
17,3,2018,15,7,23.6371111111
17,3,2018,15,8,23.6232608696
17,3,2018,15,9,23.6332608696
17,3,2018,15,10,23.6286956522
17,3,2018,15,11,23.6313636364
17,3,2018,15,12,23.6163636364
17,3,2018,15,13,23.6245454545
17,3,2018,15,14,23.6152173913
17,3,2018,15,15,23.6130434783
17,3,2018,15,16,23.5933333333
17,3,2018,15,17,23.5995744681
17,3,2018,15,18,23.6123913043
17,3,2018,15,19,23.5495454545
17,3,2018,15,20,23.6068888889
17,3,2018,15,21,23.5947826087
17,3,2018,15,22,23.606
17,3,2018,15,23,23.5672916667
17,3,2018,15,24,23.575106383
17,3,2018,15,25,23.5922727273
17,3,2018,15,26,23.5793333333
17,3,2018,15,27,23.5935714286
17,3,2018,15,28,23.5691304348
17,3,2018,15,29,23.5682608696
17,3,2018,15,30,23.5854545455
17,3,2018,15,31,23.545625
17,3,2018,15,32,23.5536956522
17,3,2018,15,33,23.55
17,3,2018,15,34,23.5469565217
17,3,2018,15,35,23.5576595745
17,3,2018,15,36,23.532173913
17,3,2018,15,37,23.5352083333
17,3,2018,15,38,23.5482222222
17,3,2018,15,39,23.5167391304
17,3,2018,15,40,23.5311111111
17,3,2018,15,41,23.4873809524
17,3,2018,15,42,23.5234090909
17,3,2018,15,43,23.5156521739
17,3,2018,15,44,23.5086046512
17,3,2018,15,45,23.5030434783
17,3,2018,15,46,23.5013636364
17,3,2018,15,47,23.4924444444
17,3,2018,15,48,23.4904444444
17,3,2018,15,49,23.5047727273
17,3,2018,15,50,23.4733333333
17,3,2018,15,51,23.4835555556
17,3,2018,15,52,23.4836363636
17,3,2018,15,53,23.4706666667
17,3,2018,15,54,23.4383333333
17,3,2018,15,55,23.4624444444
17,3,2018,15,56,23.4656818182
17,3,2018,15,57,23.4622222222
17,3,2018,15,58,23.4434693878
17,3,2018,15,59,23.4402083333
17,3,2018,16,0,23.44
17,3,2018,16,1,23.4302222222
17,3,2018,16,2,23.4322222222
17,3,2018,16,3,23.432
17,3,2018,16,4,23.4254347826
17,3,2018,16,5,23.4186666667
17,3,2018,16,6,23.4142222222
17,3,2018,16,7,23.4108888889
17,3,2018,16,8,23.4046666667
17,3,2018,16,9,23.3638095238
17,3,2018,16,10,23.3956818182
17,3,2018,16,11,23.3956818182
17,3,2018,16,12,23.4044186047
17,3,2018,16,13,23.3856818182
17,3,2018,16,14,23.3827272727
17,3,2018,16,15,23.3874418605
17,3,2018,16,16,23.3497826087
17,3,2018,16,17,23.3734090909
17,3,2018,16,18,23.3415217391
17,3,2018,16,19,23.352
17,3,2018,16,20,23.3477777778
17,3,2018,16,21,23.3561363636
17,3,2018,16,22,23.3163829787
17,3,2018,16,23,23.3267391304
17,3,2018,16,24,23.3247727273
17,3,2018,16,25,23.3306666667
17,3,2018,16,26,23.3028888889
17,3,2018,16,27,23.3089130435
17,3,2018,16,28,23.2914285714
17,3,2018,16,29,23.3011111111
17,3,2018,16,30,23.3006666667
17,3,2018,16,31,23.292826087
17,3,2018,16,32,23.2945238095
17,3,2018,16,33,23.2830434783
17,3,2018,16,34,23.2777272727
17,3,2018,16,35,23.275
17,3,2018,16,36,23.290952381
17,3,2018,16,37,23.2648888889
17,3,2018,16,38,23.2737209302
17,3,2018,16,39,23.2414893617
17,3,2018,16,40,23.2470454545
17,3,2018,16,41,23.2464444444
17,3,2018,16,42,23.2397727273
17,3,2018,16,43,23.2368085106
17,3,2018,16,44,23.2313333333
17,3,2018,16,45,23.2326666667
17,3,2018,16,46,23.2213043478
17,3,2018,16,47,23.2162222222
17,3,2018,16,48,23.2330952381
17,3,2018,16,49,23.1963829787
17,3,2018,16,50,23.2104545455
17,3,2018,16,51,23.2041304348
17,3,2018,16,52,23.1893023256
17,3,2018,16,53,23.1914893617
17,3,2018,16,54,23.1889130435
17,3,2018,16,55,23.185106383
17,3,2018,16,56,23.1958695652
17,3,2018,16,57,23.1873333333
17,3,2018,16,58,23.1763043478
17,3,2018,16,59,23.1736956522
17,3,2018,17,0,23.1848717949
17,3,2018,17,1,23.1697435897
17,3,2018,17,2,23.1443902439
17,3,2018,17,3,23.1677777778
17,3,2018,17,4,23.1482222222
17,3,2018,17,5,23.1509090909
17,3,2018,17,6,23.1637209302
17,3,2018,17,7,23.1304444444
17,3,2018,17,8,23.1411363636
17,3,2018,17,9,23.1447727273
17,3,2018,17,10,23.1097826087
17,3,2018,17,11,23.1295238095
17,3,2018,17,12,23.115
17,3,2018,17,13,23.1311111111
17,3,2018,17,14,23.0958695652
17,3,2018,17,15,23.1093333333
17,3,2018,17,16,23.1062222222
17,3,2018,17,17,23.1125
17,3,2018,17,18,23.0806521739
17,3,2018,17,19,23.0852272727
17,3,2018,17,20,23.0867391304
17,3,2018,17,21,23.0829166667
17,3,2018,17,22,23.0589361702
17,3,2018,17,23,23.0648888889
17,3,2018,17,24,23.0685106383
17,3,2018,17,25,23.0615217391
17,3,2018,17,26,23.0639583333
17,3,2018,17,27,23.0429545455
17,3,2018,17,28,23.0651111111
17,3,2018,17,29,23.0436734694
17,3,2018,17,30,23.03625
17,3,2018,17,31,23.0404347826
17,3,2018,17,32,23.0454166667
17,3,2018,17,33,23.0488636364
17,3,2018,17,34,23.025106383
17,3,2018,17,35,23.032173913
17,3,2018,17,36,23.029375
17,3,2018,17,37,23.0406666667
17,3,2018,17,38,23.0261702128
17,3,2018,17,39,23.0214893617
17,3,2018,17,40,23.003125
17,3,2018,17,41,23.0418604651
17,3,2018,17,42,23.0013636364
17,3,2018,17,43,23.0110869565
17,3,2018,17,44,23.0204347826
17,3,2018,17,45,23.0047826087
17,3,2018,17,46,23.0093181818
17,3,2018,17,47,22.9829787234
17,3,2018,17,48,23.0263043478
17,3,2018,17,49,22.9917391304
17,3,2018,17,50,22.9859574468
17,3,2018,17,51,22.9786956522
17,3,2018,17,52,22.98
17,3,2018,17,53,22.9744680851
17,3,2018,17,54,22.9717391304
17,3,2018,17,55,22.9667391304
17,3,2018,17,56,22.96
17,3,2018,17,57,22.9574468085
17,3,2018,17,58,22.9288636364
17,3,2018,17,59,22.9589130435
17,3,2018,18,0,22.9473913043
17,3,2018,18,1,22.9562790698
17,3,2018,18,2,22.9422222222
17,3,2018,18,3,22.9341304348
17,3,2018,18,4,22.9345652174
17,3,2018,18,5,22.9282608696
17,3,2018,18,6,22.933
17,3,2018,18,7,22.9210869565
17,3,2018,18,8,22.9177272727
17,3,2018,18,9,22.9138297872
17,3,2018,18,10,22.9019565217
17,3,2018,18,11,22.9004444444
17,3,2018,18,12,22.8975555556
17,3,2018,18,13,22.8759090909
17,3,2018,18,14,22.9175
17,3,2018,18,15,22.8824444444
17,3,2018,18,16,22.8777777778
17,3,2018,18,17,22.8906976744
17,3,2018,18,18,22.8781818182
17,3,2018,18,19,22.8775
17,3,2018,18,20,22.8636585366
17,3,2018,18,21,22.8533333333
17,3,2018,18,22,22.8475555556
17,3,2018,18,23,22.8445238095
17,3,2018,18,24,22.9210714286
17,3,2018,18,25,22.8776923077
17,3,2018,18,26,22.8196296296
17,3,2018,18,27,22.8224242424
17,3,2018,18,28,22.8768571429
17,3,2018,18,29,22.8392682927
17,3,2018,18,30,22.8615625
17,3,2018,18,31,22.8402777778
17,3,2018,18,32,22.7404
17,3,2018,18,33,22.7523529412
17,3,2018,18,34,22.8863636364
17,3,2018,18,35,22.7718518519
17,3,2018,18,36,22.7612
17,3,2018,18,37,22.7795833333
17,3,2018,18,38,22.8076470588
17,3,2018,18,39,22.8105882353
17,3,2018,18,40,22.8577272727
17,3,2018,18,41,22.823902439
17,3,2018,18,42,22.7737777778
17,3,2018,18,43,22.7655555556
17,3,2018,18,44,22.7666666667
17,3,2018,18,45,22.7577272727
17,3,2018,18,46,22.7548888889
17,3,2018,18,47,22.7528888889
17,3,2018,18,48,22.7485106383
17,3,2018,18,49,22.7439130435
17,3,2018,18,50,22.7417021277
17,3,2018,18,51,22.7482222222
17,3,2018,18,52,22.7338297872
17,3,2018,18,53,22.732
17,3,2018,18,54,22.7247826087
17,3,2018,18,55,22.7289361702
17,3,2018,18,56,22.7191304348
17,3,2018,18,57,22.7156521739
